# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Apple green crinkle associated virus	HE963831	NC_018714	HE963831	Apple green crinkle associated virus complete genome, genomic RNA, isolate Aurora-1.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Apple stem pitting virus	D21829	NC_003462	D21829	Apple stem pitting virus genes for RNA-dependent RNA polymerase, triple gene block ORFs and coat protein, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Apricot latent virus	HQ339956	NC_014821	HQ339956	Apricot latent virus isolate A18, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Asian prunus virus 1	FJ824737	NC_025388	FJ824737	Asian prunus virus 1 isolate tatao5, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Asian prunus virus 2	KT893294	NC_028868	KT893294	Asian prunus virus 2 isolate Bungo Q-1256-01, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Asian prunus virus 3	KT893296	NC_028975	KT893296	Asian prunus virus 3 isolate Nanjing, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Grapevine rupestris stem pitting-associated virus	AF057136	NC_001948	AF057136	Rupestris stem pitting associated virus-1, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Peach chlorotic mottle virus	EF693898	NC_009892	EF693898	Peach chlorotic mottle virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Foveavirus	Betaflexiviridae	Rubus canadensis virus 1	JX277553	NC_019025	JX277553	Rubus canadensis virus 1 isolate BM-01, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Robigovirus	Betaflexiviridae	African oil palm ringspot virus	AY072921	NC_012519	AY072921	African oil palm ringspot virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Robigovirus	Betaflexiviridae	Cherry green ring mottle virus	AF017780	NC_001946	AF017780	Sour cherry green ring mottle virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Robigovirus	Betaflexiviridae	Cherry necrotic rusty mottle virus	AF237816	NC_002468	AF237816	Cherry necrotic rusty mottle virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Robigovirus	Betaflexiviridae	Cherry rusty mottle associated virus	KC218926	NC_020996	KC218926	Cherry rusty mottle associated virus isolate 95CI192R3, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Robigovirus	Betaflexiviridae	Cherry twisted leaf associated virus	KF030846		KF030846	Cherry twisted leaf associated virus isolate 95CI205R1 (s1), complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Robigovirus	Betaflexiviridae	Cherry twisted leaf associated virus	KF958838	NC_024449	KF958838	Cherry twisted leaf associated virus isolate CTLV_8431, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Unassigned	Betaflexiviridae	Banana mild mosaic virus	AF314662	NC_002729	AF314662	Banana mild mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Quinvirinae	Unassigned	Betaflexiviridae	Sugarcane striate mosaic-associated virus	AF315308	NC_003870	AF315308	Sugarcane striate mosaic associated virus RNA polymerase, movement protein 1, movement protein 2, movement protein 3, and coat protein genes, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Capillovirus	Betaflexiviridae	Apple stem grooving virus	AB004063		AB004063	Apple stem grooving virus genes for 241K polyprotein, 36K protein, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Capillovirus	Betaflexiviridae	Apple stem grooving virus	D14995	NC_001749	D14995	Apple stem grooving virus genome, complete sequence.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Capillovirus	Betaflexiviridae	Cherry virus A	X82547	NC_003689	X82547	Cherry capillovirus A RNA for ORF1 and ORF2.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Capillovirus	Betaflexiviridae	Currant virus A	KT763043	NC_029301	KT763043	Currant virus A, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Capillovirus	Betaflexiviridae	Yacon virus A	KU375548	NC_030657	KU375548	Yacon virus A isolate 4Y_2, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Chordovirus	Betaflexiviridae	Carrot Ch virus 1	KF533711	NC_025469	KF533711	Carrot betaflexivirus 1 isolate CBV-1_S20 ORF1, ORF2, and ORF3 genes, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Chordovirus	Betaflexiviridae	Carrot Ch virus 2	KF533710	NC_025468	KF533710	Carrot betaflexivirus 2 isolate CBV-2_S15 ORF1, ORF2, and ORF3 genes, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Citrivirus	Betaflexiviridae	Citrus leaf blotch virus	AJ318061	NC_003877	AJ318061	Citrus leaf blotch virus ORF 1, ORF 2 and ORF 3, genomic RNA.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Divavirus	Betaflexiviridae	Diuris virus A	JX173276	NC_019029	JX173276	Diuris virus A isolate SW3.3, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Divavirus	Betaflexiviridae	Diuris virus B	JX173277	NC_019030	JX173277	Diuris virus B isolate SW3.3, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Divavirus	Betaflexiviridae	Hardenbergia virus A	HQ241409	NC_015395	HQ241409	Hardenbergia virus A isolate HarVA-57, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Prunevirus	Betaflexiviridae	Apricot vein clearing associated virus	HG008921	NC_023295	HG008921	Apricot vein clearing associated virus complete genome, isolate VC.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Prunevirus	Betaflexiviridae	Caucasus prunus virus	KM507061		KM507061	Caucasus prunus virus isolate Aze204, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Tepovirus	Betaflexiviridae	Potato virus T	EU835937	NC_011062	EU835937	Potato virus T from Peru, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Tepovirus	Betaflexiviridae	Prunus virus T	KF700262		KF700262	Prunus virus T isolate C21, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Tepovirus	Betaflexiviridae	Prunus virus T	KF700263	NC_024686	KF700263	Prunus virus T isolate Aze239, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Trichovirus	Betaflexiviridae	Apple chlorotic leaf spot virus	M58152	NC_001409	M58152	Apple chlorotic leaf spot virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Trichovirus	Betaflexiviridae	Apricot pseudo-chlorotic leaf spot virus	AY713379	NC_006946	AY713379	Apricot pseudo-chlorotic leaf spot virus isolate Sus2, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Trichovirus	Betaflexiviridae	Cherry mottle leaf virus	AF170028	NC_002500	AF170028	Cherry mottle leaf virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Trichovirus	Betaflexiviridae	Grapevine berry inner necrosis virus	D88448	NC_015220	D88448	Grapevine berry inner necrosis virus genomic RNA, nearly complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Trichovirus	Betaflexiviridae	Grapevine Pinot gris virus	FR877530	NC_015782	FR877530	Grapevine Pinot gris virus complete genome, genomic RNA.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Trichovirus	Betaflexiviridae	Peach mosaic virus	DQ117579	NC_011552	DQ117579	Peach mosaic virus strain 2022-01 (CA-1) putative polyprotein, putative virus movement protein, putative coat protein, and putative nucleic acid-binding protein genes, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Vitivirus	Betaflexiviridae	Actinidia virus B	JN427015	NC_016404	JN427015	Actinidia virus B isolate TP7-93B, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Vitivirus	Betaflexiviridae	Grapevine virus A	X75433	NC_003604	X75433	Grapevine virus A genomic RNA, MP and CP genes.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Vitivirus	Betaflexiviridae	Grapevine virus B	X75448	NC_003602	X75448	Grapevine virus B genomic RNA for MP and CP genes.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Vitivirus	Betaflexiviridae	Grapevine virus E	AB432910	NC_011106	AB432910	Grapevine virus E genomic RNA, complete genome, strain: TvAQ7.	plants
IV_+ssRNAviruses	Tymovirales	Betaflexiviridae	Trivirinae	Vitivirus	Betaflexiviridae	Grapevine virus F	JX105428	NC_018458	JX105428	Grapevine virus F isolate AUD46129, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Deltaflexiviridae		Deltaflexivirus	Deltaflexiviridae	Fusarium deltaflexivirus 1	KX015962	NC_030654	KX015962	Fusarium graminearum deltaflexivirus 1 isolate BJ59, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Deltaflexiviridae		Deltaflexivirus	Deltaflexiviridae	Sclerotinia deltaflexivirus 1	KT581451		KT581451	Sclerotinia sclerotiorum deltaflexivirus 1 isolate AX19 polyprotein and hypothetical protein genes, complete cds.	plants
IV_+ssRNAviruses	Tymovirales	Gammaflexiviridae		Mycoflexivirus	Gammaflexiviridae	Botrytis virus F	AF238884	NC_002604	AF238884	Botrytis virus F, complete genome.	fungi
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Maculavirus	Tymoviridae	Bombyx mori Macula-like virus	AB624361	NC_015524	AB624361	Bombyx mori Macula-like virus genomic RNA, complete genome, collection_date: 07-Dec-2006.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Maculavirus	Tymoviridae	Culex originated Tymoviridae-like virus	JQ429443	NC_018703	JQ429443	Culex originated Tymoviridae-like virus, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Maculavirus	Tymoviridae	Fig fleck-associated virus	FM200426	NC_015229	FM200426	Fig fleck-associated virus gene, complete genome, genomic RNA.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Maculavirus	Tymoviridae	Grapevine fleck virus	AJ309022	NC_003347	AJ309022	Grapevine fleck virus complete genome, isolate MT48, genomic RNA.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Maculavirus	Tymoviridae	Grapevine Red Globe virus	KX171166	NC_030693	KX171166	Grapevine Red Globe virus isolate Graciano-T101, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Blackberry virus S	FJ915122		FJ915122	Blackberry virus S polyprotein mRNA, complete cds.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Citrus sudden death-associated virus	AY884005	NC_006950	AY884005	Citrus sudden death-associated virus, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Grapevine asteroid mosaic-associated virus	KX354202	NC_031692	KX354202	Grapevine asteroid mosaic-associated virus isolate GV30, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Grapevine Syrah virus 1	FJ436028	NC_012484	FJ436028	Grapevine Syrah Virus-1, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Maize rayado fino virus	AF265566	NC_002786	AF265566	Maize rayado fino virus isolate Costa Rican, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Nectarine marafivirus M	KT273411	NC_029063	KT273411	Nectarine virus M isolate NeVM/12C51, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Oat blue dwarf virus	U87832	NC_001793	U87832	Oat blue dwarf virus complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Olive latent virus 3	FJ444852	NC_013920	FJ444852	Olive latent virus 3 isolate CN1/1, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Marafivirus	Tymoviridae	Switchgrass mosaic virus	JF727261	NC_015522	JF727261	Switchgrass mosaic virus isolate S1, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Anagyris vein yellowing virus	AY751780	NC_011559	AY751780	Anagyris vein yellowing virus putative movement protein, polyprotein, and coat protein genes, complete cds.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Andean potato latent virus	JX508291	NC_020470	JX508291	Andean potato latent virus, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Andean potato mild mosaic virus	JX508290	NC_020471	JX508290	Andean potato mild mosaic virus isolate Hu, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Asclepias asymptomatic virus	HQ425778	NC_015523	HQ425778	Asclepias asymptomatic virus, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Chayote mosaic virus	AF195000	NC_002588	AF195000	Chayote mosaic tymovirus, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Chiltepin yellow mosaic virus	FN563123	NC_014127	FN563123	Chiltepin yellow mosaic virus, complete genome, isolate 20.5.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Diascia yellow mottle virus	EU684141	NC_011086	EU684141	Diascia yellow mottle virus strain OR, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Dulcamara mottle virus	AY789137	NC_007609	AY789137	Dulcamara mottle virus, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Eggplant mosaic virus	J04374	NC_001480	J04374	Eggplant mosaic virus genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Erysimum latent virus	AF098523	NC_001977	AF098523	Erysimum latent virus, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Kennedya yellow mosaic virus	D00637	NC_001746	D00637	Kennedya yellow mosaic virus genomic RNA, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Nemesia ring necrosis virus	AY751778	NC_011538	AY751778	Nemesia ring necrosis virus from Nemesia fruticans putative movement protein, polyprotein, and coat protein genes, complete cds.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Okra mosaic virus	EF554577	NC_009532	EF554577	Okra mosaic virus isolate PV-0264, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Ononis yellow mosaic virus	J04375	NC_001513	J04375	Ononis yellow mosaic virus complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Physalis mottle virus	Y16104	NC_003634	Y16104	Physalis mottle tymovirus OP, RP, CP genes.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Plantago mottle virus	AY751779	NC_011539	AY751779	Plantago mottle virus putative movement protein, polyprotein, and coat protein genes, complete cds.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Scrophularia mottle virus	AY751777	NC_011537	AY751777	Scrophularia mottle virus putative movement protein, polyprotein, and coat protein genes, complete cds.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Tomato blistering mosaic tymovirus	KC840043	NC_021851	KC840043	Tomato blistering mosaic virus isolate SC50, complete genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Tymovirus	Tymoviridae	Turnip yellow mosaic virus	X07441	NC_004063	X07441	Turnip yellow mosaic virus genome.	invertebrates, plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Unassigned	Tymoviridae	Bee Macula-like virus	KT162924	NC_027631	KT162924	Bee Macula-like virus isolate France 878V, complete genome.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Unassigned	Tymoviridae	Poinsettia mosaic virus	AJ271595	NC_002164	AJ271595	Poinsettia mosaic virus complete genome, genomic RNA.	plants
IV_+ssRNAviruses	Tymovirales	Tymoviridae		Unassigned	Tymoviridae	Varroa Tymo-like virus	KT162926	NC_027619	KT162926	Varroa Tymo-like virus isolate PSU-1var, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Alphatetraviridae		Betatetravirus	Alphatetraviridae	Nudaurelia capensis beta virus	AF102884	NC_001990	AF102884	Nudaurelia capensis beta virus complete genome.	invertebrates
IV_+ssRNAviruses	Unassigned	Alphatetraviridae		Omegatetravirus	Alphatetraviridae	Dendrolimus punctatus virus	AY594352, AY594353	NC_005898, NC_005899	AY594352, AY594353	Dendrolimus punctatus tetravirus segment RNA1, complete sequence., Dendrolimus punctatus tetravirus segment RNA2, complete sequence.	invertebrates
IV_+ssRNAviruses	Unassigned	Alphatetraviridae		Omegatetravirus	Alphatetraviridae	Helicoverpa armigera stunt virus	U18246, L37299	NC_001981, NC_001982	U18246, L37299	Helicoverpa armigera stunt virus RNA-dependent RNA polymerase, complete cds., Helicoverpa armigera Stunt Virus RNA2 coat protein (p71) and p17 gene, complete cds.	invertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Avastrovirus	Astroviridae	Avastrovirus 1	Y15936	NC_002470	Y15936	Avastrovirus 1 complete genome, genomic RNA.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Avastrovirus	Astroviridae	Avastrovirus 2	AB033998	NC_003790	AB033998	Avian nephritis virus 1 genes for structural polyprotein, non-structural polyprotein, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Avastrovirus	Astroviridae	Avastrovirus 3	AF206663	NC_005790	AF206663	Avastrovirus 3 polyprotein gene, complete cds; RNA polymerase gene, partial cds; and capsid protein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Avastrovirus	Astroviridae	Duck astrovirus C-NGB	FJ434664	NC_012437	FJ434664	Avastrovirus 3 strain C-NGB, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Mamastrovirus	Astroviridae	Astrovirus wild boar/WBAstV-1/2011/HUN	JQ340310	NC_016896	JQ340310	Astrovirus wild boar/WBAstV-1/2011/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Mamastrovirus	Astroviridae	Bovine astrovirus	KJ620979	NC_024297	KJ620979	Bovine astrovirus strain BAstV-GX7/CHN/2014, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Mamastrovirus	Astroviridae	Bovine astrovirus B170/HK	HQ916314	NC_023632	HQ916314	Bovine astrovirus B170/HK, complete genome.	vertebrates
IV_+ssRNAviruses	Unassigned	Astroviridae		Mamastrovirus	Astroviridae	Bovine astrovirus B18/HK	HQ916313	NC_023631	HQ916313	Bovine astrovirus B18/HK, complete genome.	vertebrates
