# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha leaf crumple virus	KM023146	NC_025725	KM023146	Jatropha leaf crumple virus isolate SKJ1, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha leaf curl virus	EU798996	NC_011268	EU798996	Jatropha leaf curl virus segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha leaf curl virus	GU451249		GU451249	Jatropha leaf curl virus strain JCLCV/PDVN-MPR-Guj-1 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha mosaic India virus	HM230683		HM230683	Jatropha mosaic India virus-[Lucknow] strain SK-2 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha mosaic Nigeria virus	JX025358	NC_019034	JX025358	Jatropha mosaic Nigerian virus isolate 2 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha mosaic virus	KF723258, KF723261	NC_024012, NC_024013	KF723258, KF723261	Jatropha mosaic virus strain Jamaica:Spanish Town:2004 clone A1 segment DNA-A, complete sequence., Jatropha mosaic virus strain Jamaica:Spanish Town:2004 clone B1 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Jatropha yellow mosaic virus	FJ177030	NC_011309	FJ177030	Jatropha yellow mosaic India virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Kenaf leaf curl virus-[India:Bahraich:2007]	EU366903	NC_010435	EU366903	Kenaf leaf curl virus-[India:Bahraich:2007] clone BHLC segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Kudzu mosaic virus	DQ641690, DQ641691	NC_009645, NC_009647	DQ641690, DQ641691	Kudzu mosaic virus segment DNA-A, complete sequence., Kudzu mosaic virus segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Leonurus mosaic virus	JQ429791		JQ429791	Leonurus mosaic virus isolate PR 88 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Lindernia anagallis yellow vein virus	DQ641701	NC_009550	DQ641701	Lindernia anagallis yellow vein virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Lisianthus enation leaf curl virus	LC091538	NC_031466	LC091538	Lisianthus enation leaf curl virus DNA, complete genome, isolate: BG-1.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ludwigia yellow vein Vietnam virus	DQ641699		DQ641699	Ludwigia yellow vein Vietnam virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ludwigia yellow vein virus	AJ965539	NC_007210	AJ965539	Ludwigia yellow vein virus, complete genome, isolate G37.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Luffa yellow mosaic virus	AF509739, AF509740	NC_004824, NC_004825	AF509739, AF509740	Loofa yellow mosaic virus DNA-A, complete sequence., Loofa yellow mosaic virus DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium bright mosaic virus	KX691400	NC_031452	KX691400	Macroptilium bright mosaic virus isolate ALM33_5B segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium common mosaic virus	KX691396, KX691412	NC_031448, NC_031453	KX691396, KX691412	Macroptilium common mosaic virus isolate ALM2_5B segment DNA-A, complete sequence., Macroptilium common mosaic virus isolate BLM2_1S segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium golden mosaic virus	EU158096, EU158097	NC_010952, NC_010953	EU158096, EU158097	Macroptilium golden mosaic virus-[Jamaica:Wissadula:August Town] segment DNA-A, complete sequence., Macroptilium golden mosaic virus-[Jamaica:Wissadula:August Town] segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium mosaic Puerto Rico virus	AY044133, AY044134	NC_004097, NC_004098	AY044133, AY044134	Macroptilium mosaic Puerto Rico virus segment A, complete sequence., Macroptilium mosaic Puerto Rico virus segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium yellow mosaic Florida virus	AY044135, AY044136	NC_004099, NC_004100	AY044135, AY044136	Macroptilium yellow mosaic Florida virus segment A, complete sequence., Macroptilium yellow mosaic Florida virus segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium yellow mosaic virus	AJ344452		AJ344452	Macroptilium yellow mosaic virus-[Cuba] AV1 gene, AC1 gene, AC2 gene and AC3 gene.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium yellow mosaic virus	EF585290, EF585291	NC_010647, NC_010648	EF585290, EF585291	Macroptilium yellow mosaic virus isolate St. Thomas segment DNA-A, complete sequence., Macroptilium yellow mosaic virus isolate St. Thomas segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium yellow net virus	JN418998, JN418999	NC_017001, NC_017002	JN418998, JN418999	Macroptilium yellow net virus isolate BR:Mur1:09 segment DNA-A, complete sequence., Macroptilium yellow net virus isolate BR:Mur1:09 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium yellow spot virus	JN419013	NC_016999	JN419013	Macroptilium yellow spot virus isolate BR:Agf1:10 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Macroptilium yellow vein virus	JN419021	NC_017000	JN419021	Macroptilium yellow vein virus isolate BR:Mac4:10 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum bright yellow mosaic virus	KU058856, KU058860	NC_031458, NC_031459	KU058856, KU058860	Malvastrum bright yellow mosaic virus isolate Ma8S clone Ma8S-5A segment DNA-A, complete sequence., Malvastrum bright yellow mosaic virus isolate Ma8S clone Ma8S-5B segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum leaf curl Guangdong virus	AM236779	NC_008316	AM236779	Malvastrum leaf curl Guangdong virus complete genome, isolate GD6.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum leaf curl Philippines virus	KC577540	NC_021245	KC577540	Malvastrum leaf curl Philippines virus isolate Mc1 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum leaf curl virus	AJ971263	NC_007724	AJ971263	Malvastrum leaf curl virus - [G87] complete genome, isolate G87.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow mosaic Helshire virus	FJ600483		FJ600483	Malvastrum yellow mosaic Helshire virus isolate Ma179A5 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow mosaic Jamaica virus	FJ601917, FJ600484		FJ601917, FJ600484	Malvastrum yellow mosaic Jamaica virus isolate Ma179A73 segment DNA-A, complete sequence., Malvastrum yellow mosaic Jamaica virus isolate Ma9bB6 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow mosaic virus	AM236755	NC_008559	AM236755	Malvastrum yellow mosaic virus segment DNA-A, complete sequence, isolate Hn36.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein Baoshan virus	FN386459	NC_012665	FN386459	Malvastrum yellow vein Baoshan virus segment DNA-A, complete sequence, isolate Y278.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein Cambodia virus	KP188831	NC_026763	KP188831	Malvastrum yellow vein Cambodia virus isolate 08 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein Changa Manga virus	FR715681	NC_014647	FR715681	Malvastrum yellow vein Changa Manga virus complete sequence, clone MV10.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein Honghe virus	FN552749	NC_030749	FN552749	Malvastrum yellow vein Honghe virus segment DNA-A, complete sequence, isolate Y249.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein virus	AJ457824	NC_004634	AJ457824	Malvastrum yellow vein virus-[Y47] complete genome, isolate Y47.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein virus	FN806779		FN806779	Malvastrum yellow vein Baoshan virus DNA-A, isolate Y340.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Malvastrum yellow vein Yunnan virus	AJ786711	NC_006631	AJ786711	Malvastrum yellow vein Yunnan virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Melochia mosaic virus	KT201151, KT201152	NC_028140, NC_028141	KT201151, KT201152	Melochia mosaic virus isolate Brazil-Corumba B25-2014 segment DNA-A, complete sequence., Melochia mosaic virus isolate Brazil-Corumba B25-2014 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Melochia yellow mosaic virus	KT201153, KT201154	NC_028142, NC_028143	KT201153, KT201154	Melochia yellow mosaic virus isolate Brazil-Corumba B26-2014 segment DNA-A, complete sequence., Melochia yellow mosaic virus isolate Brazil-Corumba B26-2014 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Melon chlorotic leaf curl virus	AF325497, AF325498	NC_004732, NC_028138	AF325497, AF325498	Melon chlorotic leaf curl virus-[Guatemala] component A, complete sequence., Melon chlorotic leaf curl virus-[Guatemala] nuclear shuttle protein (BV1) and movement protein (BC1) genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Melon chlorotic mosaic virus	HM163576, HM163577	NC_014380, NC_014381	HM163576, HM163577	Melon chlorotic mosaic virus isolate 2009-02-04-06 segment DNA-A, complete sequence., Melon chlorotic mosaic virus isolate 2009-02-04-06 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Merremia mosaic Puerto Rico virus	FJ944021, FJ944022	NC_015490, NC_015491	FJ944021, FJ944022	Merremia mosaic Puerto Rico virus strain PR89 segment DNA-A, complete sequence., Merremia mosaic Puerto Rico virus strain PR89 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Merremia mosaic virus	AF068636, AY965899	NC_007965, NC_007966	AF068636, AY965899	Merremia mosaic geminivirus AV1, AC3, AC2, and AC1 genes, complete cds., Merremia mosaic virus segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mesta yellow vein mosaic Bahraich virus	EU360303	NC_010818	EU360303	Mesta yellow vein mosaic Bahraich virus-[India:Bahraich:2007] segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mesta yellow vein mosaic virus	EF373060	NC_009088	EF373060	Mesta yellow vein mosaic virus isolate Barackpore segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mesta yellow vein mosaic virus	FJ159269		FJ159269	Mesta yellow vein mosaic virus [India:Amadalavalasa:2008] segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mimosa yellow leaf curl virus	DQ641695	NC_009546	DQ641695	Mimosa yellow leaf curl virus segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mirabilis leaf curl India virus	LK054801	NC_024491	LK054801	Mirabilis leaf curl virus, complete sequence, isolate Pragpur.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mungbean yellow mosaic India virus	AF126406, AF142440	NC_004608, NC_004609	AF126406, AF142440	Mungbean yellow mosaic India virus DNA A, complete sequence., Mungbean yellow mosaic India virus DNA B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Mungbean yellow mosaic virus	D14703, D14704	NC_001983, NC_001984	D14703, D14704	Mungbean yellow mosaic virus DNA, segment DNA 1, complete sequence., Mungbean yellow mosaic virus DNA, segment DNA 2, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra enation leaf curl virus	GU111998	NC_014894	GU111998	Okra enation leaf curl virus [India:Munthal EL37:2006] segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra leaf curl Cameroon virus	FR717137	NC_014745	FR717137	Okra leaf curl Cameroon virus, complete sequence, isolate pGRec17F.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra leaf curl India virus [India:Sonipat EL14A:2006]	GU112010	NC_014847	GU112010	Okra leaf curl India virus [India:Sonipat EL14A:2006] segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra leaf curl Mali virus	EU024120		EU024120	Okra leaf curl Mali virus, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra leaf curl Oman virus	HE862273	NC_028985	HE862273	Okra leaf curl Oman virus, complete genome, isolate OK-2.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra leaf curl virus	FM164726	NC_013017	FM164726	Okra leaf curl virus-[Cameroon] complete sequence, isolate LY11.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra mottle virus	EU914817, EU914818	NC_011181, NC_011182	EU914817, EU914818	Okra mottle virus - [Brazil:okra] isolate 6319 segment DNA-A, complete sequence., Okra mottle virus - [Brazil:okra] isolate 6319 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow crinkle virus	DQ875879	NC_008377	DQ875879	Okra yellow crinkle virus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow crinkle virus	FM210275		FM210275	Okra yellow crinkle virus-[Cameroon] complete sequence, isolate M13F2.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow crinkle virus	HE793424		HE793424	Okra yellow crinkle virus complete sequence, isolate Njo5:TOC15.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow mosaic Mexico virus	DQ022611, GU972604	NC_014066, NC_014067	DQ022611, GU972604	Okra yellow mosaic Mexico virus segment A, complete sequence., Okra yellow mosaic Mexico virus isolate Mezatepec 3 segment B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow mottle Iguala virus	AY751753		AY751753	Okra yellow mottle Iguala virus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow vein mosaic virus	AJ002451	NC_004673	AJ002451	Okra yellow vein mosaic virus-[201], segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Okra yellow vein mosaic virus TJ-2016a	KX698087	NC_031754	KX698087	Okra yellow vein mosaic virus TJ-2016a isolate Trincomalee segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Oxalis yellow vein virus	KM887907	NC_026253	KM887907	Oxalis yellow vein virus strain USA:LA:01 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf crumple virus	HM140367	NC_014707	HM140367	Papaya leaf crumple virus-Panipat 8 [India:Panipat:Papaya:2008], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl China virus	AJ558117		AJ558117	Papaya leaf curl China virus - [G30] DNA A, complete sequence, isolate G30.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl China virus	AJ558124	NC_005321	AJ558124	Papaya leaf curl China virus - [G8] DNA A, complete sequence, isolate G8.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl China virus	AJ558125		AJ558125	Papaya leaf curl China virus - [G10] DNA A, complete sequence, isolate G10.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl China virus	FN297834		FN297834	Papaya leaf curl China virus GX4 complete genome, isolate GX4.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl Guandong virus	AJ558122	NC_005844	AJ558122	Papaya leaf curl Guandong virus - [GD2] DNA A, complete sequence, isolate GD2.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl virus	AJ436992		AJ436992	Papaya leaf curl virus complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl virus	FM955601		FM955601	Papaya leaf curl virus av2 gene, av1 gene, ac5 gene, ac3 gene, ac2 gene, ac1 gene and ac4 gene, clone MI69, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl virus	HM143914		HM143914	Papaya leaf curl virus segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl virus	JN135233		JN135233	Papaya leaf curl virus isolate Lucknow segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Papaya leaf curl virus	JN807765		JN807765	Papaya leaf curl virus-[soybean: Lucknow] segment DNA-A, complete sequence.	plants
